663,708,686,721,750,809,807,790,729,917,1070,1022,860,502,893,1098,998,2333,2421,3737,4262,3966,2456,2381,1918,1166,755,283,247,640,1581,1421,612,516,830,293,286,328,652,1007,1553,2037,2858,3025,3250,3254,2530,1619,1523,1682,1667,1491,1417,1590,1768,1648,1856,2332,3736,6611,3168,3183,2692,2201,1884,2007,1991,2022,1997,1796,1721,1681,1468,1960,1964,904,1932,1951,2769,2640,3066,3662,3668,3631,3513,3253,3064,2202,1494,417,489,596,289,488,550,614,677,694,808,974,899,1163,952,823,766,578,478,522,631,880,842,658,887,1657,1714,1339,1371,1356,1374,1628,2310,2819,2882,2471,2430,1718,1359,2004,1321,1016,657,173,386,713,837,1031,1170,1447,1606,1726,1911,1872,739,1312,1514,669,1829,2276,2536,3001,3368,3818,3830,2767,652,400,400,440,570,677,579,474,438,169,74,313,441,598,1486,1651,1718,1770,1823,1831,2014,2204,2193,2116,1885,1952
947,1004,984,1001,992,1191,1117,1083,1026,988,1192,938,1077,855,593,754,1151,3431,4178,2670,2770,3032,2390,1410,1836,1172,801,654,285,489,593,872,626,637,1365,1404,120,177,581,1073,1668,2071,2464,2375,2053,2199,1970,1729,1496,1357,1341,1188,1276,1378,1591,1895,2501,3091,5180,4395,3351,2817,2166,1920,1722,1610,1490,1399,1347,1327,1068,511,1466,1466,1091,1343,2154,1868,2215,2200,2582,2193,3051,3134,2573,2717,2318,2054,1133,389,219,369,394,576,819,912,2637,3002,3946,4937,4329,4680,2896,2820,2286,1273,711,612,518,693,619,618,594,1032,1022,533,472,398,1329,1771,2337,2744,2397,2033,1593,1203,1276,1055,711,613,517,482,795,1016,1128,897,1027,1557,1584,1688,2000,934,765,1288,1677,1351,1690,1815,2235,2594,2752,3205,3972,3187,208,232,164,125,183,314,304,296,247,550,276,275,359,519,744,750,621,697,877,1413,1681,2114,2574,2281,2160,2184
1107,1104,1087,1127,1482,1724,1772,1589,1335,1231,1225,874,937,1144,1034,1099,3163,3570,2437,2122,2303,2392,2031,1888,862,1905,846,1080,774,133,340,1265,312,902,1515,288,371,164,760,1477,1939,2344,2539,1848,1593,1769,1966,1751,1388,1260,1019,869,1148,1305,1620,1990,2620,3302,5922,3681,2840,2521,2164,1954,1446,1636,1191,1006,899,342,277,662,1082,864,400,1365,1125,1171,1728,1388,1670,1754,2942,2793,2319,1801,1393,1456,1146,528,371,645,738,1769,3390,3326,3518,3607,4323,4036,3217,4945,4264,2625,2321,1457,943,910,576,371,673,857,572,626,522,304,496,458,257,1381,1935,2190,1662,1527,1149,772,453,467,355,148,465,696,1133,1127,1230,1148,1059,1470,1766,1835,2141,2254,1202,1082,1553,1796,1096,1685,1929,2115,2198,2712,3713,2192,719,218,314,257,384,538,347,382,620,530,243,189,135,354,470,488,459,505,1015,1218,1740,2101,2494,2705,2436,2290
1030,973,964,1050,1849,2141,1969,1570,1221,1312,1305,1182,1132,1241,1605,3343,3079,2628,2397,2044,2197,2156,1631,1584,1471,1253,1307,616,402,124,357,726,525,1154,1454,619,767,445,784,1617,2081,2411,2166,1529,1295,1913,2001,1373,1231,1023,721,1104,1186,1291,1648,1824,2490,2577,4509,2781,2396,2202,2000,1814,1875,1792,1494,1352,1006,577,471,761,723,530,624,648,225,968,841,764,1121,1494,1717,2582,1934,988,409,380,346,369,247,636,2946,3208,2725,2237,2298,2495,2779,2700,3330,4080,3356,1773,1114,820,753,548,339,454,1088,772,714,374,261,280,529,911,457,835,1514,1705,1079,1078,728,384,184,275,523,620,1076,1468,1598,1761,1508,921,802,1110,1656,2161,2378,1863,988,1273,1561,1883,1693,1139,1318,1466,1602,2132,3003,3795,1641,1473,1118,676,635,571,624,795,673,560,490,241,281,202,355,557,547,600,1104,1560,1975,2314,2646,3130,3034,2835
275,994,1081,1043,2064,2052,1611,1225,1261,1471,1766,1685,1365,1228,3649,2654,2455,2418,2269,2112,1923,1690,1053,836,750,858,740,363,73,360,777,933,730,1016,1513,1144,884,568,772,1423,1900,1965,1628,1522,2114,2217,1344,1074,1025,870,1001,1174,1403,1634,1845,2448,2397,2510,5612,2697,2368,2102,2205,1916,1858,1528,1311,788,228,236,781,893,745,727,665,529,301,618,500,491,464,265,1263,1894,1300,661,298,287,390,530,1059,2162,2082,1809,1121,404,972,1228,1519,1680,3039,2814,2571,1122,593,247,216,191,258,538,1280,796,641,336,260,306,795,745,536,383,1172,700,658,631,326,79,384,614,1062,1310,1158,1447,1648,2090,2027,916,869,874,1517,2232,2231,2048,2166,2125,1711,1998,2199,1353,1467,1534,1738,1969,2539,3323,4287,2254,1289,1394,832,843,760,787,664,432,362,532,280,425,518,843,951,1177,1450,1743,1734,2217,3032,3496,3690,1371
181,724,780,1053,2206,1890,1595,1737,1562,2012,2002,2161,2590,3689,3062,2656,2345,2103,2087,1751,1576,1268,1223,904,473,438,407,209,446,812,998,760,805,1072,1490,1290,1193,685,172,934,1382,1641,1640,1998,2074,1619,1320,1180,655,877,1100,1438,1650,1729,1913,2108,2627,5141,2942,2525,2340,2085,2052,1862,1562,1379,886,290,237,300,1369,1447,1076,909,812,524,583,659,543,515,368,245,431,950,659,247,363,526,620,1488,2109,1353,969,268,136,288,225,210,279,842,1455,1487,1679,647,224,274,399,435,523,673,1391,1063,685,438,306,345,854,1464,1399,542,357,207,174,167,141,101,680,1168,1756,1679,1346,1492,1595,2199,1145,837,727,796,1622,2125,2232,2293,2398,2430,1588,1932,2243,2339,1595,1371,1766,2027,2777,3438,3965,1829,1759,1375,785,945,828,946,786,630,615,494,277,240,446,685,1071,1195,1651,1795,2172,2333,2985,2623,1231,1047
117,620,633,1196,2388,2310,1943,2015,2042,2240,3138,3565,3779,2577,2540,2417,2202,2009,1362,1445,1345,971,859,736,254,190,202,71,664,1037,1148,727,806,1103,1411,1574,1196,710,101,311,846,1397,1368,1698,1577,1330,1358,1006,754,1032,1233,1319,1446,1580,1689,2095,2490,3224,4429,2609,1602,2465,2087,2127,1385,1256,614,305,203,260,1310,1493,976,1093,521,296,988,919,934,295,612,371,179,403,351,392,404,550,798,2386,1447,1009,28,53,400,518,284,78,89,256,455,972,850,507,115,337,595,438,705,805,1045,1452,848,703,446,452,1774,2074,1350,1064,617,791,471,458,163,190,1030,1188,1890,1987,1720,1875,2141,2286,1211,1185,775,987,1237,1922,2521,2809,2705,2669,1829,1912,2488,2266,2289,1995,2492,2564,3023,3540,4051,676,867,1600,1467,1418,1006,859,756,611,436,298,238,257,374,650,901,1442,1748,2212,2557,2803,2367,952,1043,944
174,337,354,499,2258,2595,2313,2172,2486,3808,4104,4021,3347,2369,2434,2105,1989,1683,1394,1150,1040,743,439,364,315,334,710,814,610,1076,1180,790,912,1170,1265,1766,1210,825,585,482,912,1104,1281,1455,1349,1066,1083,599,731,678,999,1031,1158,1307,1443,1718,2184,2291,3589,3228,2202,2101,1969,1748,1140,572,254,182,219,253,488,1812,1317,715,454,452,1385,1199,1019,345,909,1007,587,420,380,513,463,388,587,2158,1419,877,51,214,919,676,422,244,88,110,175,628,495,217,305,710,811,617,792,926,963,1344,2459,1901,2483,2114,2228,1527,1322,685,794,1043,855,355,209,993,1537,1596,1617,2085,1967,2134,2005,2333,1561,1189,855,1223,1415,1864,2431,2983,3196,2917,2520,2786,2794,2471,2465,2587,2764,2984,3245,3985,637,679,485,564,792,927,1002,847,670,543,355,196,194,288,438,737,1073,1442,1730,1886,1934,1604,1031,852,755,751
255,280,457,428,1533,3119,3855,4439,4304,4056,2663,2670,2702,2554,2377,2183,1787,1304,946,695,592,370,263,67,132,529,882,995,1079,1203,1379,967,959,1210,1895,2299,1976,1112,813,105,760,985,1067,1193,1002,693,622,413,753,854,866,1197,1280,1139,1086,1365,1492,1821,1700,1642,3264,2161,1795,1635,1248,479,165,139,234,267,276,1596,1415,877,469,595,1643,1664,1229,870,488,1167,695,518,509,649,553,490,603,2067,1394,295,153,268,1960,2570,869,359,237,111,105,147,150,118,440,750,1002,861,766,921,1377,3627,3946,2785,2115,1672,1446,1199,555,659,741,1573,1225,512,232,734,1302,2039,1896,2024,2186,2167,2481,2329,1397,1082,1215,1578,1745,2061,2591,3198,3403,3274,3330,3183,2986,2547,2709,3081,3325,3554,4270,1481,625,557,495,489,583,598,668,698,782,471,358,200,180,233,279,567,997,1210,1307,1352,1165,864,877,659,534,687
230,295,622,626,809,4539,4630,3077,2861,2651,2684,2439,2185,2303,2071,2012,1777,1432,1261,451,270,71,36,257,594,762,975,1093,1155,1279,1673,1414,1207,1515,2402,2052,1258,1779,1771,1426,366,677,700,698,307,555,718,833,936,1059,1221,1313,1067,772,954,1155,1239,1703,1893,1776,4117,2398,1933,1631,967,494,348,268,289,381,706,1659,1416,478,474,587,1740,2008,1508,1236,937,1329,1007,624,565,643,615,319,592,1937,1233,368,182,606,1583,2522,2628,1687,530,343,281,263,262,419,618,918,1274,1165,1108,3297,3546,2602,1859,1766,1371,1162,994,628,1238,1330,1604,1602,1055,374,198,648,1224,2396,2616,2476,2586,2466,3334,3247,3149,1544,1368,1609,2234,2402,3044,3185,3109,3715,3257,3418,3261,3019,3057,3157,3454,3986,2853,734,555,482,457,482,481,520,488,581,749,753,494,367,208,233,200,336,607,709,1044,1081,706,744,680,424,460,639
578,381,319,697,1913,4245,3376,2102,2361,2750,2548,2424,2358,2127,1734,1530,1594,1367,1095,558,189,289,340,572,897,950,1071,1179,1183,1316,1466,1816,1424,2178,2070,1062,1132,1112,1029,927,696,694,774,320,228,359,442,529,752,773,878,986,215,579,1039,1220,1464,1717,1993,2008,5035,2380,1911,1640,967,570,373,322,416,520,1336,1751,1057,501,471,584,1668,2208,1974,1550,1051,1526,1493,1091,674,935,626,418,747,1968,1025,384,186,251,766,1333,1659,2365,960,470,488,521,420,503,849,1095,1477,3940,3257,3267,1771,1351,1110,808,476,658,723,1135,863,304,279,357,472,175,159,578,1071,1799,2392,3339,3393,3148,2194,1932,2789,3043,3163,2800,2854,2923,3489,3384,3462,4074,3542,2935,3392,3845,3241,3386,3692,2134,713,617,463,334,320,339,394,484,427,397,804,309,260,196,270,353,221,206,355,524,651,587,659,656,575,452,513,650
655,637,529,1857,3158,3365,2811,2626,1953,2283,2110,2145,2161,1910,1540,1188,890,913,654,502,232,459,807,1058,1032,1202,1267,1219,1322,1331,1519,2198,2061,1947,837,1034,1037,1032,879,668,415,571,1166,970,423,385,282,272,391,436,533,390,412,592,902,1147,1359,1630,1917,2137,4783,2313,1759,1458,903,588,276,150,290,549,1510,1594,877,616,648,598,1674,2387,1965,1389,827,1820,1909,822,987,1196,279,354,840,2084,1265,476,169,25,138,634,919,1391,2427,1362,839,716,681,662,923,1693,4202,4182,3136,2256,1277,823,461,537,759,1326,1212,485,160,261,175,165,137,101,276,690,1016,1340,1853,2166,1986,730,949,857,1155,1623,3452,3850,4120,5075,5273,4645,5969,4557,4825,4970,4941,3644,3324,3210,3559,825,519,663,475,349,277,321,319,306,311,245,291,248,174,150,324,420,369,173,149,242,449,556,615,602,614,402,571,665
715,758,936,3430,2934,2931,2741,2588,2345,2127,2140,1605,1789,1778,1348,982,702,209,121,385,56,321,752,1239,1091,1228,1573,1446,1545,1399,1895,2977,2173,1523,799,1145,988,924,743,458,549,667,1088,1378,804,663,631,492,473,405,369,546,606,702,1094,1317,1601,1880,2228,2236,4084,2282,1774,1175,641,544,216,202,266,355,1673,1579,1161,946,570,697,958,2602,2097,1531,1178,1966,1312,1233,1359,478,529,572,1008,2049,1670,1101,341,180,151,211,612,1231,2051,3063,1768,1019,814,769,992,3111,2378,2692,1512,941,614,200,674,1069,1971,1202,563,18,281,602,377,326,383,354,270,540,1064,1310,1656,1777,682,440,545,933,1804,2454,2642,3279,3809,4803,5446,5704,5293,6239,6878,6840,6332,5158,4886,2368,785,213,649,868,513,355,382,427,391,298,213,277,112,163,138,263,401,527,637,446,156,130,167,347,484,557,571,557,593,735
863,722,3273,3249,3191,2505,2420,2327,2220,2137,2104,1938,1782,1581,1246,874,430,65,78,145,103,181,233,326,1101,1155,1559,2084,2122,2900,2672,1504,1439,2314,1869,958,879,848,538,332,497,573,992,1295,1480,1416,1293,1080,974,792,323,461,580,785,1150,1375,1728,2016,2394,2274,4763,3241,1872,901,672,647,304,182,198,239,654,2037,1560,1096,1088,919,733,2407,2431,2036,1687,2037,1559,2004,602,353,403,695,1006,2549,2998,2928,1790,1447,2182,734,516,1065,1746,2519,3629,3018,1375,1083,2009,4096,2111,1475,689,598,527,469,986,1278,1373,1467,13,176,581,1354,652,592,731,691,524,312,489,933,1295,1184,452,471,1031,1224,1537,1872,2417,2202,3056,3364,3380,2921,3485,4675,5295,6997,8343,7908,3053,658,462,704,387,717,717,753,826,738,442,201,216,310,261,202,165,382,625,712,819,832,620,394,183,172,322,488,519,576,650,770
1522,1753,4195,4119,2925,2903,2299,2218,2014,2069,1924,1835,1540,1383,1076,718,246,146,344,403,281,217,272,311,1123,1004,934,2817,2981,1526,1299,1263,1117,1491,1387,1361,657,443,313,779,810,668,548,667,1004,1331,1514,1784,1810,869,491,417,585,740,1060,1504,1791,2167,2295,2482,2813,4572,2116,989,518,703,533,235,229,269,258,844,2085,1563,1148,1093,1518,2457,3543,3581,1643,2838,3013,3001,489,263,245,592,962,4028,3925,3078,2407,1815,1389,693,423,1058,1598,1972,2151,3428,3755,4134,4336,3256,1600,806,694,591,794,965,2295,2183,1680,1353,416,533,1326,1844,1306,899,1171,1111,1189,777,443,648,699,709,445,843,961,1091,1326,1291,1654,1874,1026,1973,1966,1569,2105,3885,4518,5973,7048,8596,718,870,425,1221,706,934,779,902,978,933,687,382,385,344,288,192,433,603,740,873,1024,1186,693,908,485,118,183,429,554,602,701,859
2358,4745,4630,3450,3059,2801,2633,2320,1805,1916,1809,1226,1145,1032,799,550,42,243,512,611,355,337,479,641,1026,1194,1523,2177,1615,1419,1294,988,1018,1453,1290,1215,1102,809,231,422,1037,1000,673,522,408,979,1265,1673,1927,1351,678,313,627,855,862,962,1358,1345,1522,2324,2459,5156,2314,1512,555,774,603,218,275,301,399,654,2109,1844,1867,1351,1818,4416,4193,3638,3304,3293,3251,1431,415,119,409,501,854,4094,3309,2769,2156,1693,1498,1303,584,1008,1597,1819,2136,2125,2204,2711,2228,2705,1083,840,677,761,809,2405,2394,1906,1532,903,560,167,653,2061,1795,988,1492,1654,1109,781,686,454,579,397,525,590,766,747,978,1092,1304,1374,1538,1124,1262,1750,2233,3385,4286,5188,6232,7332,6456,1594,1231,1313,1151,1261,1187,921,845,923,886,528,467,346,217,240,514,677,833,1135,1245,1201,1020,787,443,254,247,279,339,568,674,819
4873,4639,3893,3643,3151,2876,2624,2312,2093,1724,1577,695,605,685,589,45,78,299,684,695,530,745,807,999,1130,957,1782,1981,1373,1342,869,894,1017,1197,1251,1032,894,729,295,311,903,1170,1031,780,799,958,1114,1303,1810,1739,683,393,804,1179,1321,984,1314,1525,2058,2384,2249,6122,3424,1960,867,900,587,193,275,294,293,505,2080,2231,2430,1870,4011,4145,3141,2331,2699,2706,2592,1052,467,284,484,747,2577,3754,3062,2624,2454,1146,1941,1093,478,469,1162,1463,1603,1887,2045,1979,1902,2353,2623,1000,913,1377,1730,2658,1957,1576,1286,795,380,97,516,1004,2184,1767,1940,1906,984,929,829,648,666,751,777,969,1091,1110,1145,676,595,1003,1045,1097,1111,1604,2137,2614,3809,4615,5777,6646,5871,5264,3290,1741,1510,1355,1099,511,1099,984,965,675,498,354,248,221,387,735,1103,1281,1174,325,379,289,232,268,222,225,295,370,526,636
4265,4163,4294,3379,3402,2547,2466,2159,1753,1539,1385,737,554,209,92,150,178,255,659,732,803,993,1055,1177,1196,1559,2675,1875,1348,1174,1316,682,916,1047,1069,879,533,283,271,507,971,1190,1308,1053,1059,1225,1341,1176,1432,1691,772,397,823,1189,1597,1566,1427,1656,1987,2418,2331,6098,3945,2172,1335,980,722,237,303,290,330,325,715,2632,3938,4984,4631,4192,3571,2343,2206,2737,2838,876,366,162,475,640,3086,3149,2703,2502,2351,2174,2111,1513,858,279,568,1229,1520,1779,1557,1499,1632,1527,2411,2591,1743,1841,2943,2216,1750,1128,1218,874,242,203,335,699,1041,2338,2685,2710,840,802,706,713,706,805,1117,1311,1562,1663,1864,1259,306,443,654,763,1048,1604,2007,2825,3940,4561,5491,5719,4813,5351,8273,1928,1674,1388,992,20,1254,1009,972,810,546,471,501,547,631,763,1154,1115,338,325,328,323,293,519,409,538,539,444,421,546
1891,3077,3746,3780,3035,2424,2189,1876,2112,1468,1334,746,522,278,621,770,750,651,841,805,784,1029,1344,1451,1569,2086,2069,1421,1356,1296,1348,1288,1123,1058,832,576,502,573,806,945,1111,1186,1546,1206,1227,1355,1584,1601,1656,1862,1333,277,604,1054,1493,1694,1754,1816,1991,1987,2679,6842,5012,2311,1472,1059,749,509,472,479,459,720,802,3943,4733,4390,4509,3814,3100,1685,2059,2960,3147,820,20,302,338,359,2976,3000,2461,2273,1872,1965,1603,1318,454,632,921,1238,1442,1445,1265,1640,1686,1728,1856,2239,2488,3185,2908,1535,1468,1309,1258,814,104,127,255,481,1068,1754,2800,2093,769,800,793,728,830,969,1372,1579,1992,2223,2120,1628,449,851,934,1237,1539,1821,1898,2607,4015,4786,5376,2392,3307,5091,6849,4660,1879,1418,820,419,1423,1185,1015,847,692,664,688,693,783,998,1167,1245,633,334,285,248,564,890,716,667,768,438,166,346
1780,2219,2101,3198,3169,2368,2088,2031,2066,1668,1354,752,503,242,207,542,1172,1209,1590,1503,1062,1078,1336,1646,2799,2668,1549,1304,1365,1325,1345,1222,1170,1023,757,677,504,326,782,1184,1366,1498,1725,1635,1369,1524,1794,1971,1685,1966,1849,753,626,928,1336,1029,1665,2021,2416,2689,2979,5673,5089,3227,1030,880,778,767,546,333,456,1122,2748,5203,3898,4164,4423,3579,2730,2116,3312,4030,3301,938,287,369,479,2037,3049,3344,2367,2111,1644,1733,551,299,551,1394,923,1054,1437,1568,1684,1724,1669,1729,1933,2452,3201,3668,1560,1322,1120,1454,1388,851,432,502,815,1059,950,2292,3260,2862,1296,1526,1143,1038,1494,1614,1955,2122,2403,2492,1821,1144,1296,1422,1598,1648,1727,1835,2081,3228,3526,4020,3744,2629,3528,4432,5819,8088,2021,1467,807,816,1567,1430,918,789,724,699,666,741,874,1106,1275,324,245,288,211,191,437,931,1032,964,848,550,202,217
2067,1702,1501,2546,3048,2793,2241,2001,1977,2050,1276,1153,904,534,214,431,613,721,925,1725,1822,1452,1480,2331,2372,1510,1577,1404,1319,1243,1190,1221,1087,895,727,644,754,670,345,307,918,1486,1807,1957,2022,1986,2063,2450,2114,1920,2058,1069,1046,1297,1635,1830,1810,1906,2294,2566,2687,3915,6626,3854,1550,909,734,862,854,684,756,1219,4798,4814,4548,4381,4257,3823,3748,3699,3671,3902,3057,1706,428,296,333,3041,3633,2587,2204,1773,1074,1170,446,717,1730,1281,1055,989,1279,1465,1583,1560,1643,1831,1998,2411,4155,3092,1803,1060,1273,1931,1407,966,638,308,517,950,2024,2304,2006,2766,2952,2322,1420,1464,1678,2197,2298,2444,2708,2679,2223,2283,2259,1782,2385,2092,1467,1008,1616,2046,1743,2663,2773,3168,3304,4576,5376,6265,3894,1717,1405,1549,1872,1616,1329,1080,797,795,790,858,1124,1258,786,279,253,239,193,415,758,902,1140,1180,823,724,476,443
2005,1608,1405,1731,2105,2076,2937,2738,2089,2137,1773,1459,1128,763,271,324,447,585,667,765,1712,2045,2147,2233,1011,1051,995,1219,1349,1137,1002,1182,963,720,496,808,694,810,908,781,816,863,971,1003,1454,1883,2081,2406,2592,2118,2037,1303,1206,1130,1574,1734,1949,2058,2259,2669,2978,4555,6423,4832,2119,1015,781,412,1100,1064,965,1357,3752,5053,3871,3437,3708,3435,3752,3560,2260,2549,1938,1169,679,494,525,3361,3149,2627,2401,1473,910,971,836,1881,1427,1118,954,807,1052,1251,1223,1414,1683,1963,1946,2275,3984,1137,1310,1453,2255,2445,1875,1053,818,98,763,1007,1330,1367,1309,1788,2974,2281,2337,2041,2302,2594,2512,2642,2924,2816,2657,2991,2497,2737,2737,2457,1117,1693,2308,2566,2223,2712,3393,3284,3535,3953,5225,6280,5824,1605,1533,1543,2013,1752,1579,1246,976,1049,947,1115,1357,1295,331,270,256,247,300,699,910,982,1129,1155,949,719,820,769
1629,1280,1257,1371,1210,1046,1958,2338,1584,1347,1553,1085,1040,613,286,210,350,470,654,885,911,1949,2905,2868,2182,1575,1551,1506,1495,1343,1261,1147,858,670,684,919,860,1007,994,1078,1109,1389,1257,1434,1842,1964,2024,2095,2613,2752,2005,1599,1221,1291,1455,1872,2109,2241,2399,2542,2979,5724,6246,5333,3410,1275,998,418,401,1220,1308,3412,6118,5655,4804,4542,3571,2780,3212,3011,2748,3479,2895,891,1630,1321,2706,2985,2288,2057,2369,2191,2095,2146,2045,1725,1157,502,960,922,1025,1186,1241,1030,1598,1916,2192,2167,3246,2134,1750,2764,2598,2034,1710,1175,827,291,542,793,932,1027,1342,2132,2798,4106,4181,2822,3387,2831,2858,2697,2895,3187,3709,5997,6621,6521,6092,4879,3532,3022,3413,2938,2700,3582,3556,3184,3625,4631,5461,6586,7277,1600,1316,1761,2194,1908,1668,1095,1137,1265,1202,1495,1346,311,289,266,228,199,466,1007,1016,1004,1157,1271,1138,1051,936,956
1568,1627,1458,1302,1181,1230,1559,1870,1776,1144,1127,834,739,563,202,228,378,453,701,883,578,768,851,2936,1990,1495,1465,1379,1377,1286,1272,1131,794,600,698,668,1007,1472,1399,1172,1048,1590,1607,1499,1617,1938,2200,2232,2346,2783,2598,1935,1261,1681,1726,1839,2251,2381,2655,2814,2941,4932,6692,5982,4927,2413,1401,1199,462,486,2007,5635,4048,4195,3809,3885,3472,3607,3407,2879,2446,2345,691,590,1741,3423,3478,2844,2340,1923,1653,2008,2118,1976,1452,1017,1214,1144,1206,823,872,1090,1291,1448,1290,1502,2218,2652,3599,4414,3348,2824,1573,1349,954,1030,614,167,90,317,849,1924,2220,2568,2816,2490,2868,3185,4938,5824,4537,3590,5068,6834,6927,5177,3841,3600,3168,3835,6679,6982,5470,4049,3217,2755,3006,3637,4025,4995,5695,6587,7797,1867,1729,1838,2261,2307,1912,1542,1560,1447,1558,1782,352,366,295,276,154,186,431,1065,1174,1234,1278,1435,1384,1136,1028,1013
1620,1473,1386,1337,1127,917,1370,1297,1600,1137,887,654,530,278,175,271,364,583,529,985,1098,908,696,2484,2425,1737,1405,1246,1333,1188,1128,606,530,389,527,776,1087,1502,1790,1622,1185,1548,1871,1867,1849,1829,2309,2587,2483,2507,2993,1859,1007,1651,2018,2038,2082,2662,2746,2933,3022,5256,6483,5134,4336,3228,3245,2745,490,190,1633,4308,3794,3374,2440,2537,989,2898,2499,2679,2130,1068,392,717,2756,3848,2975,2807,2408,2257,1603,1605,730,861,621,715,812,714,782,698,874,1135,1273,1825,1901,1617,1806,1797,2243,5195,2973,1915,1564,767,574,956,844,619,297,176,763,1379,1500,2178,2126,1809,2812,3830,4950,5659,6123,6115,5835,3702,3528,3198,2933,2826,2941,2989,3642,6871,7920,8244,7157,2212,2534,3164,5284,5162,5537,6592,9088,10436,6295,6378,5962,3138,1755,1542,1595,2202,1823,612,312,274,369,222,179,244,604,1016,1133,1227,1270,1338,1466,1339,1199,1197
1519,998,1300,1273,1189,1311,1274,1042,1118,909,643,547,425,157,240,328,448,663,939,1056,1360,1355,2219,3530,1505,1401,1446,1333,1254,1193,1121,1041,539,248,414,649,1104,1316,1638,1979,1539,1458,1697,2197,2167,2324,2182,2449,2668,2749,2860,2557,1039,1687,2127,2301,2355,2349,2752,2933,3011,8481,5117,5184,2112,1330,1169,370,19,287,4003,3300,3375,2498,1496,1213,1145,1155,1141,2249,1750,585,674,798,3952,3283,2741,2743,2310,2217,2293,1845,2018,2012,1198,835,883,776,307,734,1008,1329,1651,1811,2038,1502,1378,1731,2360,4179,1915,1951,1008,701,979,981,914,464,336,115,415,645,1165,1419,2265,3038,2672,3810,5040,3173,3407,3505,3563,3559,2739,2641,2305,2384,2564,2749,3368,4822,6246,6764,7052,7592,7484,6097,6056,7539,8683,9305,9703,5384,5650,5646,5036,4591,2721,1660,1964,1246,659,313,261,189,184,184,258,434,788,983,1158,1277,1230,1418,1512,1465,1257,1274
1690,1368,1253,1114,1018,887,1033,1200,1123,842,602,466,253,151,347,496,647,898,943,964,895,1228,2604,2242,1710,1471,1078,1287,1143,992,887,646,568,743,741,723,1210,1433,1383,1644,1938,1762,1828,2237,2563,2394,2620,2728,2325,2727,2712,1147,1277,1769,2370,2625,2478,2479,2770,2921,4742,7522,4954,4508,943,1649,3584,710,201,1101,4543,3676,3206,2388,438,973,1827,1438,478,687,774,666,1187,3067,3701,3027,2323,2500,2092,1895,2032,1920,1948,1335,1134,675,742,398,966,725,1050,1388,1661,1891,2149,2441,2144,2365,3226,4227,1785,1273,842,1204,1328,808,959,607,858,154,188,671,1017,1524,2187,2934,4090,3973,4141,2800,2579,2834,2951,2960,2654,2492,2213,2139,2304,2531,2890,3664,5333,5704,5793,6322,6689,7857,8386,8548,8619,6894,5099,4688,5104,4499,4750,4856,4204,3740,1515,1159,642,302,208,182,189,270,460,674,983,981,1072,1287,1333,1401,1590,1701,1584,1331
1687,1149,1225,873,716,854,832,1062,1222,707,549,400,191,232,405,480,517,673,1006,1112,979,804,1534,1884,1848,1627,1343,1000,507,1064,772,637,542,884,650,424,629,980,1404,1543,1745,2169,2217,2276,2614,2890,2895,3071,3300,3405,3235,2005,1201,1812,2825,3269,2487,2527,2917,3234,5997,4016,4312,2361,1002,3488,3578,260,493,4673,3740,3205,2987,2630,2275,2119,2391,1998,1620,181,551,765,817,3733,3685,2937,2738,2374,2063,1546,1770,1652,1711,636,640,675,633,676,844,693,1057,1392,1544,1942,2099,2579,2650,2398,3795,1525,854,1087,1461,1870,1356,1086,955,967,911,569,74,444,1147,1561,2120,2603,3390,3477,3003,2456,2446,2441,2522,2767,2395,2211,2016,1883,2070,2412,2908,3288,4672,5247,5455,5630,5521,6169,6450,6892,7763,5264,3903,3747,3191,3387,3726,3903,3981,3678,2052,1235,478,256,207,232,196,359,726,866,1066,1134,1242,1369,1434,1525,1750,1876,1509,997
1685,1192,1269,955,594,555,800,739,877,690,449,320,215,356,504,506,878,878,1027,1120,1049,1512,3079,1371,1412,1362,1554,1365,1164,1081,863,370,558,757,661,215,141,464,474,1226,1912,1346,763,901,1217,1093,1089,1202,1034,1028,2827,2182,1607,1967,2770,3290,3505,2932,3268,3238,6474,3141,3342,466,2515,3797,2285,580,708,4747,3787,3777,3370,3021,1578,2673,2437,1843,1058,1228,1308,1175,972,4055,3681,2785,2249,2377,1925,1749,1413,723,685,643,783,663,995,1524,242,607,1022,1487,1665,1979,2246,2260,2575,3227,3149,1287,1312,1500,1977,1702,1383,1141,1108,1077,855,205,191,294,782,1382,1873,2347,2875,2937,2509,2424,2382,2386,2376,2497,2146,2031,1779,1716,2087,2323,2636,2800,3343,4113,4757,5076,4952,4271,4731,5811,7585,5344,3376,3063,3134,3211,3019,3163,3284,3315,2972,2026,290,217,191,295,467,595,1025,1035,1012,1256,1371,1510,1667,1695,1748,1848,1822,1203
